Date,Station,Temperature,Precipitation,Humidity,WindSpeed,WeatherCondition
2020-05-20,Station1,2.993984315999052,0.0,57.310367061065676,3.370650147833578,Partly Cloudy
2020-05-21,Station1,8.81026412714666,0.0,35.86694527476051,14.663781203058532,Partly Cloudy
2020-05-22,Station1,26.891713679360045,0.0,65.78740545475438,3.6986572698293685,Partly Cloudy
2020-05-23,Station1,8.290159291389458,0.0,88.37793983920886,16.222449759192187,Snow
2020-05-24,Station1,27.38450578420025,5.708309323404222,95.88875105582136,0.6113335989434732,Cloudy
2020-05-25,Station1,27.74760228079422,3.2330621300126894,31.71269443445186,8.964284900494288,Rain
2020-05-26,Station1,7.8165038787902965,5.182857124198675,75.63772011654048,3.9569295158771145,Sunny
2020-05-27,Station1,-2.1160128337556623,0.0,93.28731252382961,7.12035194393631,Rain
2020-05-28,Station1,34.53798854000472,0.7556821065826003,79.51256840195258,6.202186176047255,Sunny
2020-05-29,Station1,32.96242923331948,0.0,94.42318983456009,6.182613953146023,Snow
2020-05-30,Station1,4.024426105448104,0.0,47.70964776489927,1.6029747598725264,Cloudy
2020-05-31,Station1,13.472442703881438,8.860886731813633,81.24308584195637,6.730093653005191,Cloudy
2020-06-01,Station1,14.121126077525446,0.0,87.78821553100525,8.85459001013254,Sunny
2020-06-02,Station1,20.71119391569992,0.0,61.24893651808523,0.9652575422251708,Cloudy
2020-06-03,Station1,34.147111275817835,0.0,42.847026962365156,4.666012719695605,Snow
2020-06-04,Station1,-6.751749625637772,0.0,58.359179439324194,14.73429285044973,Sunny
2020-06-05,Station1,-4.700194614515974,0.4097497162324004,64.66696018140124,16.56822041565156,Snow
2020-06-06,Station1,-7.442986054131515,0.0,66.29886185658486,0.00229011603587459,Cloudy
2020-06-07,Station1,32.57515179493183,0.0,50.07699677880727,2.2374808230403165,Sunny
2020-06-08,Station1,29.537340131719425,0.0,86.17012079777004,6.405770470731483,Snow
2020-06-09,Station1,6.570713066330104,0.0,93.42968443162248,10.408262704497686,Snow
2020-06-10,Station1,10.623107465118103,0.0,65.67604009725736,7.054285455120319,Sunny
2020-06-11,Station1,32.41503119038464,0.0,61.97683111720215,5.2133352334347745,Cloudy
2020-06-12,Station1,5.221288732933813,5.152665897780481,76.96682421640827,10.751696583543024,Cloudy
2020-06-13,Station1,13.935133169547257,0.0,35.02487710450581,13.346561103066271,Rain
2020-06-14,Station1,33.64271197475621,0.0,40.63588403365545,4.93835994993783,Cloudy
2020-06-15,Station1,11.655084149279698,0.0,70.59355084083583,1.7295561807660387,Snow
2020-06-16,Station1,7.56444405462841,3.659190372782674,69.6467535099501,9.467928896435167,Sunny
2020-06-17,Station1,-2.6080278823126584,0.0,52.72897193194386,5.309392675402975,Snow
2020-06-18,Station1,-0.24128051223952163,0.0,64.89692070437046,11.85657085197345,Partly Cloudy
2020-06-19,Station1,-4.015875989007941,0.0,97.5389960907224,10.256344517592426,Cloudy
2020-06-20,Station1,11.423590332428283,0.0,95.77585636684576,10.752825399284617,Partly Cloudy
2020-06-21,Station1,14.651821087596808,0.0,44.044996801944436,3.846585547533543,Partly Cloudy
2020-06-22,Station1,0.20434824302472876,0.0,54.89369354881427,6.616929888281797,Cloudy
2020-06-23,Station1,31.329832134669978,4.272157140086865,91.83064524446387,15.033667445895247,Snow
2020-06-24,Station1,0.05206164280054004,2.8637913560563923,95.93473076552127,14.2513814587105,Rain
2020-06-25,Station1,6.8093045381799655,0.0,38.81695170647268,13.423097632073572,Partly Cloudy
2020-06-26,Station1,6.796297294429017,0.0,47.493433924195024,13.459549467059954,Snow
2020-06-27,Station1,12.290210015409787,1.09196027457084,77.26426566417886,12.468055480615286,Partly Cloudy
2020-06-28,Station1,22.75436059985607,0.0,50.38178476525569,0.579680536259346,Rain
2020-06-29,Station1,9.797997990003406,0.0,51.559191494451184,2.263903569294432,Rain
2020-06-30,Station1,5.326307023658851,8.013124301425517,30.200446269739622,11.603965802619525,Snow
2020-07-01,Station1,-2.808241919198455,0.0,60.160792751918436,14.775065887813277,Partly Cloudy
2020-07-02,Station1,34.34338885732338,6.247693760374422,37.90562395658503,8.530055293748212,Rain
2020-07-03,Station1,24.885263698800458,0.0,50.50257690373223,11.981195454725242,Partly Cloudy
2020-07-04,Station1,6.14443760317884,0.0,77.67391908447333,9.582675580430827,Cloudy
2020-07-05,Station1,31.729972897632443,1.1244281132557998,78.8034697268636,13.251646293868394,Partly Cloudy
2020-07-06,Station1,-0.9967934437915904,0.0,49.82650609581472,12.462651588225528,Sunny
2020-07-07,Station1,28.502477701536463,0.0,48.173303690627385,1.4164648747789688,Cloudy
2020-07-08,Station1,25.97635336143464,0.0,77.84857488034744,1.4501090155336671,Rain
2020-07-09,Station1,-0.8236167199888946,0.0,79.66676694242011,19.783902352136057,Snow
2020-07-10,Station1,21.570664020655773,0.0,93.90025725508173,3.8917803789164673,Partly Cloudy
2020-07-11,Station1,-1.0345861614016965,4.540442772961157,98.16999325356933,14.07613199973535,Snow
2020-07-12,Station1,28.56972994884992,0.0,36.397334159730434,1.6473349721588293,Rain
2020-07-13,Station1,24.918474782489405,0.0,97.97531603499817,0.622780788710886,Cloudy
2020-07-14,Station1,26.424950585969626,0.0,88.66744716879927,18.169062560508987,Sunny
2020-07-15,Station1,-4.039530840447666,0.0,54.964181490128084,1.1241873370882338,Cloudy
2020-07-16,Station1,6.501396006645642,0.0,79.75755911692018,9.782445182805139,Cloudy
2020-07-17,Station1,20.50338851976383,1.645784976567095,84.92505730345638,5.699411800920268,Snow
2020-07-18,Station1,29.279793020927265,0.0,97.7909287816905,0.19293201826404704,Sunny
2020-07-19,Station1,33.729631655911255,0.0,90.55506280328115,10.929245344162359,Cloudy
2020-07-20,Station1,5.80163726644667,0.0,53.97598276087719,12.40491745431374,Snow
2020-07-21,Station1,-8.252197433853901,0.0,64.31284500620883,0.3831899265928529,Cloudy
2020-07-22,Station1,-2.4940427673084766,5.535664712382172,77.85217853853577,3.0585495350542646,Sunny
2020-07-23,Station1,18.28561117219676,3.6153539832468518,57.100764334778944,2.9450218177490073,Partly Cloudy
2020-07-24,Station1,22.356197186184104,8.366615817413598,90.1346944132249,14.467022361347905,Cloudy
2020-07-25,Station1,25.29934825834159,0.0,31.019060643377486,13.382083629218505,Cloudy
2020-07-26,Station1,22.929473374719798,0.0,43.741448609257624,13.670998284209833,Rain
2020-07-27,Station1,14.368769037493294,0.0,97.02316949787527,14.824847380730958,Partly Cloudy
2020-07-28,Station1,28.684532263180927,0.0,76.48735051249821,19.9747305224791,Snow
2020-07-29,Station1,0.8127163841064942,4.063916329074109,87.53167581015035,9.954269499170644,Cloudy
2020-07-30,Station1,32.50490055767397,0.0,93.28734106966594,11.230943867419079,Rain
2020-07-31,Station1,20.679713676174586,0.0,60.791814547288325,6.176287284191337,Rain
2020-08-01,Station1,11.510491839154653,9.344227130276396,87.83349802025246,18.378958650747684,Snow
2020-08-02,Station1,7.578987091074872,0.0,34.325353794740245,19.77823296722921,Rain
2020-08-03,Station1,10.814815435391601,2.065169530754013,72.00303166438547,9.969291014550368,Snow
2020-08-04,Station1,14.888468088050907,1.3932084671336054,85.40930772173459,2.6195902073839905,Rain
2020-08-05,Station1,27.03179625818934,8.866909989612418,77.25584024665177,14.041643804686334,Cloudy
2020-08-06,Station1,-3.9964481017007403,2.711236520274005,55.88680066961678,14.447948131961288,Snow
2020-08-07,Station1,7.344323102903758,0.0,69.63178656035016,15.649947387065279,Partly Cloudy
2020-08-08,Station1,24.716419636445657,0.0,73.7393045652324,14.533980192281636,Cloudy
2020-08-09,Station1,17.2791811760118,0.0,85.53356829534476,18.148175022121485,Cloudy
2020-08-10,Station1,2.291317762575458,0.0,82.73575462642896,19.35492326270954,Snow
2020-08-11,Station1,15.170890326922898,0.0,52.46905302939215,18.103699920380144,Cloudy
2020-08-12,Station1,7.868546814879718,0.0,45.5376394009825,0.10579248885838055,Sunny
2020-08-13,Station1,16.900451992031336,8.836042929439472,39.9724767971208,18.122652905153206,Cloudy
2020-08-14,Station1,22.152188455309158,0.0,95.09952604094067,8.427495334581646,Snow
2020-08-15,Station1,27.633204570805894,2.1834071237529704,78.26877871363968,4.417773775682223,Partly Cloudy
2020-08-16,Station1,25.097795928071058,7.53862193256616,93.04444029400659,13.867577108092382,Cloudy
2020-08-17,Station1,21.960283585647588,7.762818774992878,71.34821856429463,8.450904635728966,Cloudy
2020-08-18,Station1,-8.304290287637784,0.0,43.036938291962514,2.5566733482060733,Snow
2020-08-19,Station1,15.323171235970761,1.4557673626491197,76.61396573323336,4.639049097555102,Rain
2020-08-20,Station1,6.617288610445062,0.0,53.05546852283069,18.750444711374186,Rain
2020-08-21,Station1,31.564911138745792,0.0,92.84312313704788,18.65336343357348,Cloudy
2020-08-22,Station1,-5.814008830137536,0.0,94.91944454190991,17.551162260452838,Sunny
2020-08-23,Station1,-9.335239110907894,0.0,96.01121332448177,8.88899186817552,Snow
2020-08-24,Station1,-5.80753397147517,4.876491695387177,65.51555268524055,1.4711952579920817,Sunny
2020-08-25,Station1,10.96743607669984,7.703795254531175,70.07775326458983,0.020296018500984836,Cloudy
2020-08-26,Station1,10.916414444382557,0.0,68.74358631286235,18.445626402788108,Cloudy
2020-08-27,Station1,25.121069330660504,0.0,62.10346149744959,0.2153996086533838,Rain
2020-08-28,Station1,-3.0930429620447617,0.0,90.46955193192068,18.50853307884419,Cloudy
2020-08-29,Station1,20.250054785147782,5.058886372914819,72.00959780486025,8.9632628876919,Snow
2020-08-30,Station1,33.19515612304777,9.288946324620298,92.48998626044406,13.44880281465565,Partly Cloudy
2020-08-31,Station1,-3.595807254025811,0.0,98.83171340904072,6.319130485784907,Cloudy
2020-09-01,Station1,0.2068245549327976,0.0,47.81479073998311,2.5854745097031495,Snow
2020-09-02,Station1,5.53645928330257,0.0,42.10824568998168,0.7500401237213339,Sunny
2020-09-03,Station1,8.123578231342108,0.0,67.3392845662072,2.5995699694031638,Cloudy
2020-09-04,Station1,23.94762254726799,7.0846918925616365,37.0340842631637,0.1363323529450744,Rain
2020-09-05,Station1,28.01925369677828,2.52286630651135,79.600512197499,14.440807734156555,Partly Cloudy
2020-09-06,Station1,-5.830545324085867,0.0,69.44869660211971,19.580800769208025,Rain
2020-09-07,Station1,-4.168078053939659,0.0,54.111155927298825,10.743437237176398,Snow
2020-09-08,Station1,30.390721562259465,0.0,92.28779654167435,9.096787573491788,Sunny
2020-09-09,Station1,11.980988024580338,7.545024997589022,50.429351282275235,17.947423588664343,Sunny
2020-09-10,Station1,11.127187684478336,0.0,68.72680759221814,18.03603401178495,Snow
2020-09-11,Station1,15.555038204944577,0.0,70.67189153920549,19.66140971453251,Cloudy
2020-09-12,Station1,13.021885115613898,0.0,67.38720525937964,5.618690029961906,Sunny
2020-09-13,Station1,33.78251311625094,7.4072430328220875,63.309868201530925,6.981881193498287,Rain
2020-09-14,Station1,29.348369333740067,0.0,41.450506278089236,14.686838392321226,Snow
2020-09-15,Station1,-0.9528905394942946,7.895104966575801,41.66793263172352,13.627303945259237,Cloudy
2020-09-16,Station1,19.317819871002477,6.474084403626803,60.20821802392064,15.24597458239918,Sunny
2020-09-17,Station1,-8.61067530862043,0.0,62.63955804344232,6.999073737805213,Sunny
2020-09-18,Station1,22.705010596337594,0.0,77.33718927981327,6.647004235690317,Cloudy
2020-09-19,Station1,-8.2947476962617,0.0,79.40031716609279,19.912202721374772,Snow
2020-09-20,Station1,29.44612308617726,0.0,82.25037061413931,12.968960313857533,Sunny
2020-09-21,Station1,9.364411614171626,9.32895483033517,55.63883125675875,14.593570792601472,Partly Cloudy
2020-09-22,Station1,-7.52752308659421,0.0,86.29094941503496,11.230484332521424,Partly Cloudy
2020-09-23,Station1,29.868169147941593,0.0,82.51815259185122,9.883214322948291,Snow
2020-09-24,Station1,27.12817694411288,0.0,85.280546699137,11.816606761199926,Snow
2020-09-25,Station1,-3.5568927267573978,0.0,80.52062035572834,16.711616915855345,Rain
2020-09-26,Station1,6.851663768027894,2.661312545547724,51.616807431237774,4.629978914138729,Rain
2020-09-27,Station1,8.439243287273307,0.0,98.5161094099337,0.3482608343359317,Partly Cloudy
2020-09-28,Station1,8.10564275189008,0.0,30.814083890739226,6.036214487632612,Sunny
2020-09-29,Station1,6.0423902167097125,7.688154772135462,75.062862594487,0.172569010033492,Cloudy
2020-09-30,Station1,13.350427278943215,0.0,83.90360665686495,9.083873032840437,Sunny
2020-10-01,Station1,17.693684198884398,8.155267560172652,58.161265451431554,18.43273608307231,Snow
2020-10-02,Station1,0.8377728965193079,0.0,71.2219892807442,2.3245819786742272,Snow
2020-10-03,Station1,14.828946578970136,2.967699789229844,64.17513334603656,18.0258074170708,Rain
2020-10-04,Station1,17.763423058868675,7.310601942090374,70.84332874992958,13.521797619889991,Cloudy
2020-10-05,Station1,33.15214493423756,7.91529335393959,62.820760174887155,7.380565224697884,Rain
2020-10-06,Station1,27.41925428092909,0.0,58.30493613817688,16.84776469267284,Sunny
2020-10-07,Station1,5.34204215740081,0.0,95.97364797925935,19.36532427311017,Cloudy
2020-10-08,Station1,2.875471867528585,0.5370967343297928,40.404871891472666,4.2382291114593755,Snow
2020-10-09,Station1,-4.306043272113135,6.377236359758115,78.80929359015315,6.395948691474582,Cloudy
2020-10-10,Station1,-6.068725495046559,4.972294821740486,97.75977445556234,4.409935438262185,Snow
2020-10-11,Station1,14.766160770538129,0.0,87.46855555942024,18.577030518367522,Snow
2020-10-12,Station1,32.65427227380221,9.226694734677674,73.59774952114498,2.4602053940506785,Cloudy
2020-10-13,Station1,-3.46098067767152,3.728693319886748,44.70440339983341,2.028634900228057,Partly Cloudy
2020-10-14,Station1,2.3495864187237707,0.0,61.15934074678065,19.41432982705997,Snow
2020-10-15,Station1,-0.08435508706802963,0.0,98.57814820880922,10.122258712608115,Sunny
2020-10-16,Station1,4.9232189661084576,0.0,31.474430093322336,16.1505042389088,Cloudy
2020-10-17,Station1,24.57339680217933,3.1288782923034173,78.45289106663009,4.2248411069066005,Rain
2020-10-18,Station1,11.025968653889453,0.0,52.45506866897213,13.585709746323285,Cloudy
2020-10-19,Station1,27.454052061263702,0.0,99.50645371727278,11.951060108003102,Rain
2020-10-20,Station1,13.665090767196158,5.19932978858327,75.06754538134108,14.512890998233495,Cloudy
2020-10-21,Station1,-4.256449713466321,0.0,30.777406011639975,1.3164743589319938,Sunny
2020-10-22,Station1,4.120064887360211,4.00345410354141,67.22287277070794,7.756136298602825,Sunny
2020-10-23,Station1,12.559110833033458,1.3351830445258084,57.878538119881966,5.774008872268455,Cloudy
2020-10-24,Station1,0.4866712611666024,0.0,82.02543541905179,11.46603211102914,Sunny
